#FamilyID	Bimp<0>	Bter<1>	Amel<2>	Aflo<3>	<4>	Mqua<5>	<6>	<7>	<8>	Emex<9>	<10>	Hlab<11>	Lalb<12>	Dnov<13>	<14>	Ccal<15>	Mrot<16>	<17>	<18>	<19>	<20>	
ORTHOMCL1292	0.518363	0.518363	0.517477	0.000173865	0.549642	0.0389283	0.533579	0.5221	0.510757	0.0378839	0.516478	0.563277	0.633477	0.56386	0.508462	0.618034	0.0383314	0.531952	0.506367	0.506367	N/A
ORTHOMCL1311	0.518363	0.00926429	0.0088137	0.518477	0.549642	0.575269	0.533579	0.5221	0.510757	0.0378839	0.516478	0.563277	0.070422	0.56386	0.508462	0.0619843	0.574148	0.531952	0.506367	0.506367	N/A
ORTHOMCL1323	0.518363	5.8991e-08	0.517477	0.518477	0.549642	0.575269	0.533579	0.5221	0.510757	0.0378839	0.516478	0.563277	0.195044	0.56386	0.508462	0.618034	0.0383314	0.531952	0.506367	0.506367	N/A
ORTHOMCL1337	0.552135	0.0277783	0.517477	0.518477	0.00129403	0.575269	0.533579	0.5221	0.510757	0.0378839	0.516478	0.0938458	0.633477	0.56386	0.508462	0.618034	0.574148	0.531952	0.506367	0.506367	N/A
ORTHOMCL1346	0.0277783	0.552135	0.517477	0.0276283	0.00129403	0.575269	0.533579	0.5221	0.510757	0.573306	0.516478	0.563277	0.633477	0.094699	0.508462	0.0619843	0.0383314	0.531952	0.506367	0.506367	N/A
ORTHOMCL1356	0.518363	0.518363	0.517477	3.24272e-06	0.549642	0.575269	0.533579	0.5221	0.510757	0.573306	0.516478	0.563277	0.633477	0.56386	0.508462	0.618034	0.0383314	0.531952	0.506367	0.506367	N/A
ORTHOMCL1365	0.518363	0.518363	0.517477	0.00932214	0.549642	0.575269	0.533579	0.5221	0.510757	0.00288714	0.516478	0.563277	0.633477	0.56386	0.508462	0.0619843	0.574148	0.531952	0.506367	0.506367	N/A
ORTHOMCL1371	0.00926429	0.518363	0.517477	0.00932214	0.549642	0.575269	0.533579	0.5221	0.510757	0.0378839	0.516478	0.563277	0.633477	0.56386	0.508462	0.618034	0.0383314	0.531952	0.506367	0.506367	N/A
ORTHOMCL1396	0.518363	0.00926429	0.517477	0.00932214	0.549642	0.575269	0.533579	0.5221	0.510757	0.0378839	0.516478	0.563277	0.633477	0.56386	0.508462	0.618034	0.0383314	0.531952	0.506367	0.506367	N/A
ORTHOMCL1404	0.518363	0.518363	0.517477	0.000173865	0.549642	0.0389283	0.533579	0.5221	0.510757	0.573306	0.516478	0.563277	0.633477	0.56386	0.508462	0.618034	0.0383314	0.531952	0.506367	0.506367	N/A
ORTHOMCL1410	0.518363	0.00926429	0.517477	0.00932214	0.549642	0.575269	0.533579	0.5221	0.510757	0.573306	0.516478	0.563277	0.633477	0.56386	0.508462	0.0619843	0.0383314	0.531952	0.506367	0.506367	N/A
ORTHOMCL1435	0.535721	0.535721	0.517477	0.000173865	0.0254034	0.575269	0.533579	0.5221	0.510757	0.573306	0.516478	0.563277	0.633477	0.56386	0.508462	0.618034	0.574148	0.531952	0.506367	0.506367	N/A
ORTHOMCL1442	0.518363	0.518363	0.517477	0.000173865	0.549642	0.575269	0.533579	0.5221	0.510757	0.0378839	0.516478	0.563277	0.633477	0.56386	0.508462	0.0619843	0.574148	0.531952	0.506367	0.506367	N/A
ORTHOMCL1465	0.00926429	0.518363	0.517477	0.518477	0.549642	0.575269	0.533579	0.5221	0.510757	0.573306	0.516478	0.563277	0.633477	0.56386	0.508462	0.618034	0.000227984	0.531952	0.506367	0.506367	N/A
ORTHOMCL1469	0.00926429	0.518363	0.517477	0.518477	0.549642	0.575269	0.533579	0.5221	0.510757	0.00288714	0.516478	0.563277	0.633477	0.56386	0.508462	0.0619843	0.574148	0.531952	0.506367	0.506367	N/A
ORTHOMCL1471	0.518363	3.18269e-06	0.517477	0.518477	0.549642	0.575269	0.533579	0.5221	0.510757	0.573306	0.516478	0.0325684	0.633477	0.56386	0.508462	0.618034	0.574148	0.531952	0.506367	0.506367	N/A
ORTHOMCL1475	0.518363	0.518363	0.517477	0.00932214	0.549642	0.575269	0.533579	0.5221	0.510757	0.573306	0.516478	0.563277	0.326893	0.010313	0.508462	0.173083	0.632234	0.560874	0.0189184	0.512612	N/A
ORTHOMCL1483	0.000171713	0.518363	0.517477	0.518477	0.549642	0.575269	0.533579	0.5221	0.510757	0.00288714	0.516478	0.563277	0.633477	0.56386	0.508462	0.618034	0.574148	0.531952	0.506367	0.506367	N/A
ORTHOMCL1561	0.535721	0.535721	0.517477	0.000173865	0.0254034	0.575269	0.533579	0.5221	0.510757	0.573306	0.516478	0.563277	0.633477	0.56386	0.508462	0.618034	0.574148	0.531952	0.506367	0.506367	N/A
ORTHOMCL1599	0.518363	0.00926429	0.517477	0.518477	0.549642	0.575269	0.533579	0.5221	0.510757	0.00288714	0.516478	0.563277	0.633477	0.56386	0.508462	0.618034	0.0383314	0.531952	0.506367	0.506367	N/A
ORTHOMCL1605	0.00926429	0.518363	0.517477	0.518477	0.549642	0.575269	0.533579	0.5221	0.510757	0.0378839	0.516478	0.563277	0.633477	0.56386	0.508462	0.00780801	0.574148	0.531952	0.506367	0.506367	N/A
ORTHOMCL1712	0.518363	5.8991e-08	0.517477	0.518477	0.549642	0.575269	0.533579	0.5221	0.510757	0.573306	0.516478	0.563277	0.633477	0.56386	0.508462	0.618034	0.574148	0.531952	0.506367	0.506367	N/A
ORTHOMCL1779	0.00926429	0.518363	0.517477	0.000173865	0.549642	0.575269	0.533579	0.5221	0.510757	0.573306	0.516478	0.563277	0.633477	0.56386	0.508462	0.618034	0.574148	0.531952	0.506367	0.506367	N/A
ORTHOMCL1810	0.518363	0.518363	0.517477	0.518477	0.549642	0.575269	0.533579	0.5221	0.510757	0.0378839	0.516478	0.000139372	0.633477	0.094699	0.508462	0.0619843	0.109734	0.531952	0.506367	0.506367	N/A
ORTHOMCL1868	0.518363	0.00926429	0.517477	0.000173865	0.549642	0.575269	0.533579	0.5221	0.510757	0.573306	0.516478	0.563277	0.633477	0.56386	0.508462	0.618034	0.574148	0.531952	0.506367	0.506367	N/A
ORTHOMCL1938	0.535721	0.0185289	0.517477	0.518477	0.0254034	0.575269	0.533579	0.5221	0.510757	0.573306	0.516478	0.563277	0.633477	0.56386	0.508462	0.173083	0.0383314	0.531952	0.506367	0.506367	N/A
ORTHOMCL1955	0.518363	3.18269e-06	0.517477	0.518477	0.549642	0.575269	0.533579	0.5221	0.510757	0.573306	0.516478	0.563277	0.633477	0.56386	0.508462	0.618034	0.574148	0.531952	0.506367	0.506367	N/A
ORTHOMCL1980	0.518363	0.518363	0.517477	0.518477	0.549642	0.0389283	0.533579	0.5221	0.510757	0.573306	0.516478	0.0938458	0.633477	0.56386	0.508462	0.000983555	0.574148	0.531952	0.506367	0.506367	N/A
ORTHOMCL2048	0.518363	0.518363	0.517477	0.518477	0.549642	0.111369	0.533579	0.5221	0.510757	0.573306	0.516478	9.11724e-06	0.633477	0.56386	0.508462	0.618034	0.574148	0.531952	0.506367	0.506367	N/A
ORTHOMCL2971	0.518363	0.518363	0.517477	0.0276283	0.549642	0.575269	0.533579	0.5221	0.510757	0.0378839	0.516478	0.563277	0.633477	0.00217114	0.508462	0.618034	0.574148	0.531952	0.506367	0.506367	N/A
ORTHOMCL2975	0.518363	0.518363	0.517477	0.0276283	0.549642	0.111369	0.533579	0.5221	0.510757	0.573306	0.516478	0.563277	0.633477	0.56386	0.508462	0.618034	1.75825e-05	0.531952	0.506367	0.506367	N/A
ORTHOMCL4221	0.0274589	0.518363	0.0088137	0.518477	0.549642	0.575269	0.533579	0.5221	0.510757	0.573306	0.516478	0.563277	0.633477	0.56386	0.508462	0.618034	0.0383314	0.531952	0.506367	0.506367	N/A
ORTHOMCL9290	0.5	0.5	0.517477	0.518477	0.0738138	0.575269	0.533579	0.5221	0.510757	0.108508	0.516478	0.0938458	0.5	0.5	0.508462	0.0619843	0.574148	0.0476637	0.506367	0.506367	N/A
ORTHOMCL9297	0.5	0.5	2.74034e-06	0.0276283	0.5	0.5	0.533579	0.0330252	0.510757	0.108508	0.516478	0.563277	0.633477	0.094699	0.508462	0.173083	0.109734	0.531952	0.506367	0.506367	N/A
ORTHOMCL9626	0.5	0.5	0.517477	0.518477	0.0738138	0.575269	0.533579	0.5221	0.510757	0.108508	0.516478	0.0938458	0.633477	0.094699	0.508462	0.173083	0.109734	0.531952	0.506367	0.506367	N/A
ORTHOMCL9656	0.518363	0.0274589	0.0088137	0.0276283	0.549642	0.111369	0.533579	0.5221	0.510757	0.108508	0.516478	0.0938458	0.633477	0.094699	0.508462	0.173083	0.109734	0.531952	0.506367	0.506367	N/A
ORTHOMCL9929	0.5	0.5	0.517477	0.0276283	0.5	0.5	0.533579	0.0330252	0.510757	0.108508	0.516478	0.563277	0.633477	0.094699	0.508462	0.173083	0.109734	0.531952	0.506367	0.506367	N/A
ORTHOMCL10448	0.5	0.5	0.517477	0.0276283	0.5	0.5	0.533579	0.0330252	0.510757	0.108508	0.516478	0.0938458	0.633477	0.094699	0.508462	0.173083	0.109734	0.531952	0.506367	0.506367	N/A
