#FamilyID	Bimp<0>	Bter<1>	Amel<2>	Aflo<3>	<4>	Mqua<5>	<6>	<7>	<8>	Emex<9>	<10>	Hlab<11>	Lalb<12>	Dnov<13>	<14>	Ccal<15>	Mrot<16>	<17>	<18>	<19>	<20>	
ORTHOMCL594	0.543377	0.00126407	0.0805168	0.0299949	0.609422	0.690896	0.597692	0.551776	0.525838	0.230662	0.539086	0.221767	0.656541	0.584716	0.522768	0.72331	0.667897	0.121319	0.517225	0.517225	N/A
ORTHOMCL597	0.562928	0.562928	0.527996	0.529569	0.0617189	0.287977	0.146693	0.551776	0.525838	0.0195973	0.539086	0.221767	0.74394	0.223479	0.522768	0.72331	0.252857	0.580824	0.517225	0.517225	N/A
ORTHOMCL600	0.0650764	0.543377	0.0805168	0.00219811	0.609422	0.287977	0.597692	0.551776	0.525838	0.230662	0.539086	0.647422	0.656541	0.584716	0.522768	0.72331	0.0243132	0.121319	0.517225	0.517225	N/A
ORTHOMCL601	0.522438	0.522438	0.527996	0.529569	0.559997	0.61419	0.552979	0.526969	0.513178	3.5673e-05	0.520148	0.583972	0.656541	2.71534e-06	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL602	0.522438	0.522438	0.527996	0.529569	0.559997	0.61419	0.552979	0.526969	0.513178	0.0456602	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	6.31584e-09	0.543165	0.508727	0.508727	N/A
ORTHOMCL603	0.581193	0.581193	0.0805168	0.00219811	0.00909747	0.287977	0.597692	0.551776	0.525838	0.65329	0.0101733	0.583972	0.656541	0.12511	0.511585	0.203152	0.0510025	0.543165	0.508727	0.508727	N/A
ORTHOMCL604	0.522438	0.522438	0.527996	0.000450181	0.559997	0.61419	0.552979	0.526969	0.513178	0.00420538	0.520148	0.583972	0.656541	0.584716	0.511585	3.77851e-05	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL605	0.0650764	0.543377	0.0805168	0.0299949	0.609422	0.287977	0.597692	0.551776	0.525838	0.091523	0.539086	0.0873191	0.656541	0.584716	0.522768	0.337992	0.102321	0.121319	0.517225	0.517225	N/A
ORTHOMCL606	0.543377	0.543377	0.527996	0.529569	0.0308383	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	8.56335e-07	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL607	0.543377	0.543377	0.0805168	0.0299949	0.609422	0.287977	0.597692	0.551776	0.525838	0.091523	0.539086	0.221767	0.656541	0.584716	0.522768	0.337992	0.0243132	0.121319	0.517225	0.517225	N/A
ORTHOMCL608	0.522438	0.522438	0.0805168	0.0299949	0.559997	0.61419	0.597692	0.0776835	0.525838	0.0195973	0.539086	0.221767	0.370283	0.0881231	0.522768	0.148518	0.252857	0.580824	0.517225	0.517225	N/A
ORTHOMCL611	0.562928	0.562928	0.0805168	0.00219811	0.0617189	0.287977	0.597692	0.551776	0.525838	0.230662	0.539086	0.221767	0.656541	0.584716	0.522768	0.72331	0.667897	0.121319	0.517225	0.517225	N/A
ORTHOMCL612	0.562928	0.0339992	0.0805168	0.0299949	0.0617189	0.690896	0.597692	0.551776	0.00663191	0.58786	0.520148	0.583972	0.0830888	0.584716	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL615	0.562928	0.562928	0.0805168	0.0299949	0.0617189	0.287977	0.597692	0.551776	0.525838	0.230662	0.539086	0.221767	0.656541	0.584716	0.522768	0.148518	0.667897	0.121319	0.517225	0.517225	N/A
ORTHOMCL617	0.543377	0.543377	0.0805168	0.00219811	0.609422	0.287977	0.597692	0.551776	0.525838	0.230662	0.539086	0.221767	0.656541	0.584716	0.522768	0.148518	0.102321	0.121319	0.517225	0.517225	N/A
ORTHOMCL618	0.562928	0.0339992	0.527996	0.0149963	0.00190932	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.00166724	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL619	0.0452614	0.581193	0.527996	0.0149963	0.000118214	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.0735657	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL622	0.581193	0.581193	0.527996	0.529569	0.000118214	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.00389813	0.511585	0.0735657	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL623	0.543377	0.0226844	0.527996	0.529569	0.609422	0.690896	0.552979	0.0136611	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	3.77851e-05	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL624	0.543377	0.0226844	0.527996	0.529569	0.609422	0.287977	0.146693	0.551776	0.525838	0.230662	0.539086	0.647422	0.656541	0.584716	0.522768	0.148518	0.0243132	0.121319	0.517225	0.517225	N/A
ORTHOMCL626	0.522438	3.51748e-14	0.527996	0.0149963	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL629	0.543377	0.543377	0.0805168	0.00219811	0.609422	0.287977	0.597692	0.551776	0.525838	0.65329	0.539086	0.221767	0.370283	0.648552	0.522768	0.148518	0.252857	0.580824	0.517225	0.517225	N/A
ORTHOMCL630	0.522438	0.522438	0.527996	0.0149963	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.0735657	6.12588e-08	0.543165	0.508727	0.508727	N/A
ORTHOMCL633	0.0650764	2.25783e-05	0.000487937	0.0299949	0.609422	0.690896	0.597692	0.551776	0.525838	0.230662	0.539086	0.0873191	0.74394	0.223479	0.522768	0.337992	0.252857	0.580824	0.517225	0.517225	N/A
ORTHOMCL636	0.0339992	0.562928	0.0805168	0.0299949	0.0617189	0.287977	0.597692	0.551776	0.525838	0.230662	0.539086	0.221767	0.656541	0.584716	0.522768	0.72331	0.667897	0.121319	0.517225	0.517225	N/A
ORTHOMCL637	0.543377	0.543377	0.527996	0.529569	0.0308383	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.0735657	5.94163e-07	0.543165	0.508727	0.508727	N/A
ORTHOMCL638	0.598268	0.0564491	0.527996	0.529569	7.31907e-06	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL642	0.0564491	0.598268	0.527996	0.529569	7.31907e-06	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL644	0.562928	0.562928	0.0805168	0.0299949	0.0617189	0.287977	0.597692	0.551776	0.525838	0.65329	0.539086	0.221767	0.656541	0.584716	0.522768	0.148518	0.252857	0.121319	0.517225	0.517225	N/A
ORTHOMCL645	0.598268	0.0564491	0.527996	0.529569	7.31907e-06	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL646	5.84189e-06	0.522438	0.527996	0.529569	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.0586374	0.647422	0.656541	0.584716	0.522768	0.0496011	0.102321	0.121319	0.517225	0.517225	N/A
ORTHOMCL647	0.562928	0.0339992	0.527996	0.529569	0.0617189	0.287977	0.146693	0.551776	0.525838	0.091523	0.539086	0.221767	0.370283	0.648552	0.522768	0.337992	0.667897	0.580824	0.517225	0.517225	N/A
ORTHOMCL648	0.581193	0.000150397	0.527996	0.529569	0.000118214	0.16759	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.0439744	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL650	0.581193	0.581193	0.527996	0.0149963	0.000118214	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.0110748	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL651	0.543377	0.0650764	0.0805168	0.556541	0.609422	0.690896	0.597692	0.551776	0.525838	0.091523	0.539086	0.221767	0.74394	0.223479	0.522768	0.337992	0.0243132	0.580824	0.517225	0.517225	N/A
ORTHOMCL653	0.543377	0.543377	0.527996	0.0149963	0.0308383	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	5.94163e-07	0.543165	0.508727	0.508727	N/A
ORTHOMCL654	0.522438	0.522438	0.527996	0.529569	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	1.28915e-07	0.0510025	0.543165	0.508727	0.508727	N/A
ORTHOMCL657	0.522438	0.0113418	0.527996	0.529569	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.0586374	0.0178899	0.656541	0.584716	0.522768	0.337992	0.000235381	0.121319	0.517225	0.517225	N/A
ORTHOMCL658	0.581193	0.000150397	0.527996	0.529569	0.000118214	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL661	0.543377	0.543377	0.527996	0.529569	0.0308383	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	8.56335e-07	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL663	0.00126407	0.543377	0.527996	0.529569	0.609422	0.287977	0.146693	0.551776	0.525838	0.230662	0.539086	0.647422	0.74394	0.223479	0.522768	0.0496011	0.252857	0.580824	0.517225	0.517225	N/A
ORTHOMCL664	0.543377	0.543377	0.527996	0.529569	0.0308383	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	8.56335e-07	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL665	0.0650764	4.59614e-10	0.527996	0.529569	0.609422	0.690896	0.552979	0.0136611	0.513178	0.58786	0.520148	0.583972	0.0830888	0.584716	0.511585	0.203152	0.0510025	0.543165	0.508727	0.508727	N/A
ORTHOMCL668	0.543377	2.25783e-05	0.0141881	0.529569	0.0308383	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.124029	0.656541	0.584716	0.511585	0.000250992	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL669	0.543377	0.00126407	0.527996	0.0149963	0.0308383	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	5.58959e-05	0.543165	0.508727	0.508727	N/A
ORTHOMCL671	0.543377	0.0226844	0.527996	0.529569	0.609422	0.287977	0.146693	0.551776	0.525838	0.00134293	0.539086	0.221767	0.370283	0.648552	0.522768	0.72331	0.252857	0.580824	0.517225	0.517225	N/A
ORTHOMCL673	0.562928	1.84853e-06	0.527996	0.529569	0.00190932	0.61419	0.552979	0.526969	0.513178	0.0456602	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL678	0.0226844	0.543377	0.0805168	0.0299949	0.609422	0.690896	0.597692	0.551776	0.525838	0.230662	0.539086	0.221767	0.656541	0.584716	0.522768	0.72331	0.667897	0.121319	0.517225	0.517225	N/A
ORTHOMCL679	0.0339992	0.562928	0.527996	0.529569	0.00190932	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.000542147	0.543165	0.508727	0.508727	N/A
ORTHOMCL680	0.0113418	0.522438	0.527996	0.000450181	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.124029	0.656541	0.584716	0.511585	0.639212	5.94163e-07	0.543165	0.508727	0.508727	N/A
ORTHOMCL681	0.562928	0.0339992	0.527996	0.529569	0.00190932	0.61419	0.552979	0.526969	0.513178	0.0456602	0.520148	0.583972	0.656541	0.584716	0.511585	0.0110748	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL684	0.522438	0.522438	0.527996	0.529569	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.370283	0.648552	0.511585	0.639212	3.45797e-06	0.580824	0.0258388	0.517225	N/A
ORTHOMCL685	0.0650764	0.543377	0.0805168	0.556541	0.609422	0.690896	0.597692	0.551776	0.525838	0.230662	0.539086	0.221767	0.656541	0.584716	0.522768	0.148518	0.0243132	0.121319	0.517225	0.517225	N/A
ORTHOMCL690	0.000257405	0.522438	0.527996	0.529569	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.00166724	0.000542147	0.543165	0.508727	0.508727	N/A
ORTHOMCL691	0.522438	0.0113418	0.527996	0.000450181	0.559997	0.61419	0.552979	0.526969	0.513178	0.00420538	0.520148	0.583972	0.656541	0.584716	0.511585	0.00166724	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL692	0.562928	0.562928	0.0805168	0.0299949	0.0617189	0.287977	0.597692	0.551776	0.525838	0.091523	0.0101733	0.583972	0.656541	0.584716	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL694	0.562928	6.62424e-05	0.527996	0.529569	0.00190932	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.0735657	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL695	0.0650764	0.0226844	0.0805168	0.556541	0.609422	0.690896	0.597692	0.551776	0.525838	0.230662	0.539086	0.221767	0.656541	0.584716	0.522768	0.148518	0.102321	0.121319	0.517225	0.517225	N/A
ORTHOMCL697	0.543377	0.0650764	0.0805168	0.556541	0.609422	0.287977	0.597692	0.551776	0.525838	0.65329	0.539086	0.221767	0.656541	0.584716	0.522768	0.148518	0.0243132	0.121319	0.517225	0.517225	N/A
ORTHOMCL699	0.522438	1.32583e-07	0.527996	4.05691e-07	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL701	0.0226844	0.543377	0.0805168	0.0299949	0.609422	0.287977	0.597692	0.551776	0.525838	0.0066514	0.539086	0.647422	0.656541	0.584716	0.522768	0.72331	0.102321	0.121319	0.517225	0.517225	N/A
ORTHOMCL702	0.543377	0.543377	0.527996	1.21787e-08	0.0308383	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.0510025	0.543165	0.508727	0.508727	N/A
ORTHOMCL703	0.562928	0.562928	0.527996	0.0149963	0.00190932	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.000542147	0.543165	0.508727	0.508727	N/A
ORTHOMCL706	0.581193	0.00521608	0.527996	0.529569	0.000118214	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL708	0.0452614	0.581193	0.527996	0.529569	0.000118214	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.0510025	0.543165	0.508727	0.508727	N/A
ORTHOMCL711	0.543377	0.543377	0.0805168	0.00219811	0.609422	0.287977	0.597692	0.551776	0.525838	0.65329	0.539086	0.221767	0.656541	0.584716	0.522768	0.148518	0.252857	0.121319	0.517225	0.517225	N/A
ORTHOMCL715	0.522438	0.522438	0.527996	3.65598e-10	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.0435755	0.656541	0.0439744	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL716	0.522438	0.522438	0.527996	1.35142e-05	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.370283	0.0881231	0.511585	0.639212	0.0243132	0.580824	0.0258388	0.517225	N/A
ORTHOMCL718	0.522438	0.522438	0.527996	0.529569	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	6.31584e-09	0.543165	0.508727	0.508727	N/A
ORTHOMCL721	0.562928	0.562928	0.527996	0.000450181	0.00190932	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.0110748	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL722	0.000257405	0.522438	0.527996	1.35142e-05	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.000542147	0.543165	0.508727	0.508727	N/A
ORTHOMCL723	0.0650764	0.543377	0.0805168	0.0299949	0.609422	0.287977	0.597692	0.551776	0.525838	0.230662	0.539086	0.0873191	0.74394	0.223479	0.522768	0.72331	0.667897	0.580824	0.517225	0.517225	N/A
ORTHOMCL726	0.522438	0.522438	0.0805168	0.0299949	0.559997	0.61419	0.597692	0.0776835	0.525838	0.0195973	0.539086	0.647422	0.656541	0.584716	0.522768	0.148518	0.252857	0.121319	0.517225	0.517225	N/A
ORTHOMCL731	0.0339992	0.562928	0.527996	0.529569	0.00190932	0.61419	0.552979	0.526969	0.513178	0.00420538	0.520148	0.583972	0.656541	0.584716	0.511585	0.0735657	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL732	0.522438	0.522438	0.527996	0.0149963	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	3.77851e-05	0.00525841	0.543165	0.508727	0.508727	N/A
ORTHOMCL733	0.522438	0.522438	0.527996	0.529569	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	6.31584e-09	0.543165	0.508727	0.508727	N/A
ORTHOMCL734	0.581193	0.581193	0.527996	0.000450181	0.000118214	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL735	0.562928	0.562928	0.0417922	0.529569	0.0617189	0.287977	0.146693	0.551776	0.525838	0.230662	0.539086	0.0873191	0.656541	0.584716	0.522768	0.148518	0.667897	0.121319	0.517225	0.517225	N/A
ORTHOMCL736	0.522438	1.32583e-07	0.527996	0.529569	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.000250992	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL737	1.32583e-07	0.522438	0.527996	0.529569	0.559997	0.16759	0.552979	0.526969	0.513178	0.58786	0.0586374	0.647422	0.656541	0.584716	0.522768	0.148518	0.102321	0.121319	0.517225	0.517225	N/A
ORTHOMCL738	0.562928	0.562928	0.527996	0.529569	0.00190932	0.61419	0.552979	0.526969	0.513178	0.00420538	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.00525841	0.543165	0.508727	0.508727	N/A
ORTHOMCL740	0.522438	0.522438	0.527996	0.529569	0.559997	0.16759	0.552979	0.526969	0.0387587	0.000153091	0.539086	0.0873191	0.370283	0.648552	0.522768	0.72331	0.252857	0.580824	0.517225	0.517225	N/A
ORTHOMCL741	5.84189e-06	0.522438	0.527996	0.529569	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.0435755	0.656541	3.06315e-05	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL743	0.522438	0.522438	0.527996	0.529569	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	8.56335e-07	0.0510025	0.543165	0.508727	0.508727	N/A
ORTHOMCL750	0.543377	0.543377	0.527996	0.0149963	0.0308383	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	3.77851e-05	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL751	0.0452614	0.581193	0.527996	0.529569	0.000118214	0.61419	0.552979	0.526969	0.513178	0.0456602	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL752	0.522438	0.522438	0.527996	0.529569	0.559997	0.61419	0.552979	0.526969	0.513178	2.78703e-08	0.520148	0.583972	0.656541	0.12511	0.511585	0.0110748	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL755	0.581193	0.00521608	0.527996	0.529569	0.000118214	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL756	0.0650764	0.543377	0.0805168	0.556541	0.609422	0.690896	0.597692	0.551776	0.525838	0.230662	0.539086	0.221767	0.74394	0.648552	0.522768	0.0496011	0.252857	0.580824	0.517225	0.517225	N/A
ORTHOMCL758	0.522438	0.522438	0.527996	0.529569	0.559997	0.61419	0.552979	0.526969	0.513178	0.00420538	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	5.94163e-07	0.543165	0.508727	0.508727	N/A
ORTHOMCL759	0.543377	0.0650764	0.0805168	0.556541	0.609422	0.120386	0.597692	0.551776	0.525838	0.65329	0.539086	0.221767	0.74394	0.223479	0.522768	0.337992	0.102321	0.580824	0.517225	0.517225	N/A
ORTHOMCL760	0.0650764	6.39055e-07	0.527996	0.529569	0.609422	0.287977	0.146693	0.551776	0.525838	0.65329	0.539086	0.221767	0.656541	0.584716	0.522768	0.72331	0.667897	0.121319	0.517225	0.517225	N/A
ORTHOMCL762	0.543377	0.00126407	0.527996	0.529569	0.0308383	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	5.58959e-05	0.543165	0.508727	0.508727	N/A
ORTHOMCL766	0.562928	0.0339992	0.527996	0.529569	0.00190932	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.0435755	0.656541	0.00389813	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL767	0.522438	3.00902e-09	0.527996	0.529569	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.227485	0.584716	0.511585	0.0110748	0.00525841	0.543165	0.508727	0.508727	N/A
ORTHOMCL768	0.0650764	0.0226844	0.527996	0.529569	0.609422	0.287977	0.146693	0.551776	0.525838	0.091523	0.539086	0.647422	0.656541	0.584716	0.522768	0.72331	0.102321	0.121319	0.517225	0.517225	N/A
ORTHOMCL774	0.562928	0.562928	0.527996	0.529569	0.00190932	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	5.58959e-05	0.543165	0.508727	0.508727	N/A
ORTHOMCL775	0.522438	0.522438	0.527996	0.529569	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	6.31584e-09	0.543165	0.508727	0.508727	N/A
ORTHOMCL777	0.562928	0.562928	0.527996	0.529569	0.00190932	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	5.58959e-05	0.543165	0.508727	0.508727	N/A
ORTHOMCL778	0.581193	0.00521608	0.527996	0.529569	0.000118214	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL779	0.522438	0.0335279	0.527996	0.529569	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.0341542	0.148518	3.45797e-06	0.121319	0.517225	0.517225	N/A
ORTHOMCL780	0.543377	0.543377	0.527996	0.529569	0.609422	0.287977	0.146693	0.551776	0.525838	0.00134293	0.539086	0.0873191	0.656541	0.584716	0.00582553	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL783	0.0226844	0.0650764	0.5	0.5	0.609422	0.690896	0.00203805	0.551776	0.525838	0.230662	0.539086	0.647422	0.795565	0.130817	0.522768	0.72331	0.252857	0.0440644	0.517225	0.517225	N/A
ORTHOMCL784	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.54319e-12	0.584716	0.0173432	0.0735657	0.144022	0.543165	0.508727	0.508727	N/A
ORTHOMCL785	0.5	0.5	0.5	0.5	0.0890376	1.12296e-15	0.0787267	0.526969	0.513178	0.58786	0.520148	0.124029	0.5	0.5	0.511585	0.203152	0.597786	0.0642607	0.508727	0.508727	N/A
ORTHOMCL786	0.543377	0.0226844	0.527996	1.35142e-05	0.0308383	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.0510025	0.543165	0.508727	0.508727	N/A
ORTHOMCL788	0.562928	0.562928	0.527996	1.35142e-05	0.00190932	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL789	0.0113418	0.522438	0.527996	0.529569	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.0435755	0.656541	0.584716	0.511585	0.639212	5.76292e-06	0.543165	0.508727	0.508727	N/A
ORTHOMCL790	0.522438	0.522438	0.0805168	0.0299949	0.559997	0.61419	0.597692	0.0776835	0.525838	0.0195973	0.539086	0.221767	0.370283	0.648552	0.522768	0.72331	0.252857	0.580824	0.517225	0.517225	N/A
ORTHOMCL792	0.522438	0.522438	0.527996	4.05691e-07	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.0735657	0.00525841	0.543165	0.508727	0.508727	N/A
ORTHOMCL794	0.562928	0.0339992	0.0805168	0.556541	0.0617189	0.287977	0.597692	0.551776	0.525838	0.65329	0.0101733	0.583972	0.656541	0.584716	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL795	0.522438	0.522438	0.527996	4.05691e-07	0.559997	0.61419	0.552979	0.526969	0.513178	0.0456602	0.520148	0.583972	0.656541	0.584716	0.511585	0.639212	0.00525841	0.543165	0.508727	0.508727	N/A
ORTHOMCL796	0.522438	0.522438	0.527996	0.0149963	0.559997	0.059892	0.552979	0.526969	0.513178	0.58786	0.520148	2.5929e-06	0.656541	0.584716	0.511585	0.639212	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL797	0.522438	0.522438	0.527996	1.35142e-05	0.559997	0.61419	0.552979	0.526969	0.513178	0.0456602	0.520148	0.583972	0.656541	0.584716	0.511585	0.00166724	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL801	0.522438	0.000257405	0.527996	1.35142e-05	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.584716	0.511585	0.0110748	0.597786	0.543165	0.508727	0.508727	N/A
ORTHOMCL804	0.522438	0.0113418	0.527996	4.05691e-07	0.559997	0.61419	0.552979	0.526969	0.513178	0.58786	0.520148	0.583972	0.656541	0.0439744	0.511585	0.639212	0.0510025	0.543165	0.508727	0.508727	N/A
ORTHOMCL806	0.00030145	0.543377	0.0805168	0.556541	0.609422	0.120386	0.597692	0.551776	0.525838	0.65329	0.539086	0.221767	0.74394	0.648552	0.522768	0.72331	0.252857	0.580824	0.517225	0.517225	N/A
