FamilyID	Bimp<0>	Bter<1>	Amel<2>	Aflo<3>	<4>	Mqua<5>	<6>	<7>	<8>	Emex<9>	<10>	Hlab<11>	Lalb<12>	Dnov<13>	<14>	Ccal<15>	Mrot<16>	<17>	<18>	<19>	<20>
ORTHOMCL287	3	2	2	4	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2
ORTHOMCL288	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2
ORTHOMCL290	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
ORTHOMCL291	7	1	1	3	2	1	2	2	2	2	2	2	1	1	2	1	4	1	2	2	2
ORTHOMCL292	1	5	1	3	2	2	2	2	2	4	2	1	1	1	2	4	1	1	2	1	2
ORTHOMCL293	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2
ORTHOMCL294	4	2	1	1	2	1	1	2	2	3	2	2	1	3	2	3	3	2	2	2	2
ORTHOMCL295	1	1	3	3	1	1	3	1	2	3	2	1	1	2	2	6	2	2	2	2	2
ORTHOMCL296	4	3	1	2	3	1	2	2	2	1	2	2	1	1	2	4	4	1	2	2	2
ORTHOMCL297	3	10	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL298	2	2	2	3	2	1	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2
ORTHOMCL299	2	3	2	2	2	1	2	2	2	2	2	3	1	2	2	3	3	2	2	2	2
ORTHOMCL300	2	2	2	2	2	2	2	2	2	3	2	2	1	2	2	3	3	2	2	2	2
ORTHOMCL301	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2
ORTHOMCL302	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2
ORTHOMCL303	3	3	1	2	3	1	2	2	2	6	2	1	1	1	2	1	4	1	2	2	2
ORTHOMCL304	5	3	1	3	3	2	2	2	2	1	2	1	2	2	2	1	3	2	2	2	2
ORTHOMCL306	8	7	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL307	2	2	1	2	2	2	2	2	2	1	2	1	2	2	2	6	3	2	2	2	2
ORTHOMCL308	1	2	1	2	2	1	2	2	2	5	2	5	2	1	2	2	2	2	2	2	2
ORTHOMCL310	2	2	2	1	2	3	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2
ORTHOMCL312	5	5	1	1	5	1	1	1	1	1	1	1	1	1	1	2	5	1	1	1	1
ORTHOMCL313	3	2	3	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2
ORTHOMCL315	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2
ORTHOMCL316	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	5	2	2	2	2
ORTHOMCL320	2	3	1	2	2	1	2	2	2	1	2	1	1	3	2	8	1	2	2	2	2
ORTHOMCL321	2	2	1	3	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2
ORTHOMCL322	4	4	1	2	4	1	2	2	2	4	2	2	1	1	2	1	3	1	2	2	2
ORTHOMCL323	4	4	1	1	4	1	1	2	2	3	2	1	1	1	2	2	5	1	2	2	2
ORTHOMCL324	3	4	1	2	3	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2	2
ORTHOMCL325	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	4	4	2	2	2	2
ORTHOMCL326	2	1	1	1	2	1	1	2	2	3	3	3	1	1	3	4	6	2	3	3	3
ORTHOMCL329	6	6	1	1	6	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1
ORTHOMCL330	4	9	1	1	4	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1
ORTHOMCL335	3	2	2	3	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2
ORTHOMCL336	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2
ORTHOMCL337	3	3	1	4	3	1	2	2	2	2	2	1	1	1	2	5	1	1	2	1	2
ORTHOMCL339	2	5	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2
ORTHOMCL340	3	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	3	2	2	2	2
